dEven,pOpening,pMax,pMin,pClosing,pDrCotVal,qTotTran5J,qTotCap,zTotTran,sma20,sma50,sma200,ema12,ema26,macd,macd_signal,rsi14,atr14,volume_sma20,signals
20230726,,,,129570.0,129650.0,4496207.0,582561313900.0,6617.0,147526.0,166412.6,131775.7,138124.93078569009,148651.9555991197,-10527.024813429627,-9240.768734153355,28.326914689866882,,6719948.0,"trend_down,rsi_oversold,macd_bearish"
20230729,,,,129040.0,126920.0,4171398.0,538267575190.0,6624.0,145991.0,165111.6,132045.8,136727.24912635316,147199.21814733307,-10471.969020979916,-9487.008791518667,27.99991018138155,,6785011.35,"trend_down,rsi_oversold,macd_bearish"
20230730,,,,123930.0,123000.0,5627766.0,697426562900.0,8126.0,144148.0,163654.2,132281.05,134758.44156845266,145475.57235864174,-10717.130790189083,-9733.03319125275,25.002984142390034,,6858001.25,"trend_down,rsi_oversold,macd_bearish"
20230731,,,,125590.0,127200.0,6006548.0,754381322290.0,8418.0,142207.0,162284.0,132534.5,133347.91209638302,144002.56699874235,-10654.654902359325,-9917.357533474067,27.70987192779006,,6768908.2,"trend_down,rsi_oversold,macd_bearish"
20230801,,,,131650.0,134490.0,14080363.0,1853665080800.0,14829.0,140571.5,161026.0,132819.15,133086.69485078563,143087.56203587254,-10000.867185086914,-9934.059463796637,36.69299331477745,,7197064.45,"trend_down,macd_bearish"
20230805,,,,137590.0,138610.0,15056057.0,2071502292960.0,16568.0,139344.5,159833.8,133132.5,133779.51102758784,142680.33521840052,-8900.82419081268,-9727.412409199846,44.03423052958525,,7749586.3,"trend_down,macd_bullish"
20230806,,,,136920.0,137420.0,10926675.0,1496033808040.0,12086.0,138067.5,158630.0,133440.4,134262.6631771897,142253.6437207412,-7990.980543551501,-9380.126036070178,43.422576129369546,,8120750.35,"trend_down,macd_bullish"
20230807,,,,137100.0,135780.0,8208469.0,1125373340140.0,9463.0,136894.5,157230.8,133740.35,134699.17653454514,141871.89233401965,-7172.715799474507,-8938.643988751044,43.64904024499618,,8375556.4,macd_bullish
20230808,,,,134680.0,133000.0,5099230.0,686757084930.0,7595.0,135681.0,155939.4,134035.4,134696.22629846126,141339.1595685367,-6642.933270075446,-8479.501845015926,41.257973686023156,,8465215.7,"trend_down,macd_bullish"
20230809,,,,136880.0,136130.0,6914718.0,946516729120.0,8627.0,134862.0,154868.0,134338.8,135032.19148331336,141008.8514523488,-5976.659969035449,-7978.933469819831,44.24796344700382,,8559336.15,macd_bullish
20230812,,,,130210.0,128900.0,4663961.0,607279645400.0,7552.0,134013.0,153634.2,134605.75,134290.31587049592,140208.9365299526,-5918.620659456676,-7566.870907747199,37.94228157011277,,8481630.25,"trend_down,macd_bullish"
20230813,,,,134370.0,136940.0,9818541.0,1319274492980.0,10811.0,133333.5,152503.0,134895.35,134302.5749673427,139776.42271291907,-5473.847745576379,-7148.266275313035,43.36339121740517,,8743296.9,macd_bullish
20230814,,,,135740.0,133900.0,6286630.0,853359653130.0,7561.0,133054.5,151504.0,135193.05,134523.7172800592,139477.428437888,-4953.711157828802,-6709.355251816189,45.06535619706157,,8796791.3,macd_bullish
20230815,,,,133260.0,133100.0,4676213.0,623171009730.0,5924.0,132911.5,150481.8,135479.45,134329.29923697317,139016.87818322965,-4687.578946256486,-6304.999990704248,42.571409295189746,,8550090.35,macd_bullish
20230816,,,,133200.0,132610.0,2981032.0,397058608270.0,5492.0,132467.0,149452.2,135761.95,134155.56089282344,138585.99831780524,-4430.437424981792,-5930.087477559758,42.51011487712129,,8031525.2,macd_bullish
20230819,,,,130880.0,129750.0,3225989.0,422204541690.0,5297.0,131909.5,148438.2,136028.45,133651.6284477737,138015.18362759743,-4363.555179823743,-5616.781018012555,40.105590252135954,,7574755.7,"trend_down,macd_bullish"
20230820,,,,130590.0,131400.0,3928835.0,513067704760.0,5056.0,131992.0,147638.4,136296.05,133180.60868657773,137465.17002555318,-4284.5613389754435,-5350.337082205134,39.80252075777676,,7247894.1,"trend_down,macd_bullish"
20230821,,,,131120.0,129970.0,3162100.0,414617452620.0,4498.0,132202.5,146872.2,136559.95,132863.59196556578,136995.15743106775,-4131.565465501975,-5106.5827588645025,40.6847195426121,,6808154.25,"trend_down,macd_bullish"
20230822,,,,129510.0,130710.0,3772016.0,488509854290.0,5015.0,132153.0,146233.6,136819.8,132347.65474009412,136440.70132506275,-4093.0465849686298,-4903.875524085328,38.82341853173887,,6502375.75,"trend_down,macd_bullish"
20230823,,,,135190.0,138310.0,9391989.0,1269660405280.0,11151.0,132351.0,145645.6,137111.6,132784.9386262335,136348.05678246552,-3563.118156232027,-4635.724050514668,47.88235498505794,,6624736.85,macd_bullish
20230826,,,,144640.0,146990.0,15242281.0,2204599789650.0,16320.0,133104.5,145196.2,137453.15,134608.79422219758,136962.27479857916,-2353.480576381582,-4179.275355688051,58.81050467265741,,7162040.55,"macd_bullish,volume_spike"
20230827,,,,156170.0,159090.0,15939719.0,2489372520260.0,17628.0,134461.0,145039.6,137858.05,137925.90280339797,138385.0692579437,-459.166454545717,-3435.2535754595838,67.70753757568305,,7750456.6,"macd_bullish,volume_spike"
20230828,,,,161120.0,156860.0,17060954.0,2748896997980.0,19893.0,136320.5,145050.4,138283.9,141494.22544902904,140069.1382017997,1425.0872472293267,-2463.185410921802,70.63964945436986,,8322116.0,"rsi_overbought,macd_bullish,volume_spike"
20230829,,,,161510.0,159970.0,14703826.0,2374856036260.0,16926.0,138116.5,145034.4,138706.65,144573.57537994764,141657.35018685157,2916.225193096063,-1387.3032901182291,70.86411602162633,,8756979.9,"rsi_overbought,macd_bullish"
20230830,,,,161240.0,161370.0,9612346.0,1549877847960.0,13242.0,139596.0,144981.0,139121.25,147137.64070610955,143107.91683967737,4029.7238664321776,-303.89785880814793,70.46248042575587,,8533579.05,"rsi_overbought,macd_bullish"
20230902,,,,161910.0,162790.0,13699807.0,2218170814620.0,15463.0,140812.0,144937.8,139534.15,149410.31136670808,144500.66374044202,4909.647626266058,738.8112382066932,70.90318443885688,,8465766.55,"rsi_overbought,macd_bullish"
20230903,,,,165520.0,165070.0,18206330.0,3013564922130.0,17254.0,142242.0,144890.2,139963.85,151888.72500259915,146057.65161152038,5831.073391078768,1757.2636687811082,73.2215184790075,,8829749.3,"rsi_overbought,macd_bullish,volume_spike"
20230904,,,,171870.0,175800.0,25083923.0,4311145746260.0,23407.0,143980.5,144866.0,140402.9,154962.76730989158,147969.67741807445,6993.08989181713,2804.428913388313,76.73322312842795,,9673522.0,"rsi_overbought,macd_bullish,volume_spike"
20230905,,,,175780.0,173750.0,15504350.0,2725294899110.0,16329.0,146035.5,145020.4,140860.0,158165.4184929852,150029.7013130319,8135.717179953295,3870.68656670131,78.5946346442968,,10193778.0,"trend_up,rsi_overbought,macd_bullish"
20230909,,,,170730.0,166700.0,10423045.0,1779577112750.0,14643.0,147728.0,145184.0,141271.35,160098.43103252593,151563.05677132582,8535.374261200108,4803.6241056010695,70.72461090518465,,10369194.35,"trend_up,rsi_overbought,macd_bullish"
20230910,,,,168720.0,167430.0,8155076.0,1375930031780.0,11745.0,149653.5,145343.6,141658.8,161424.82625829114,152833.9414549313,8590.884803359833,5561.076245152823,67.81395041974787,,10543750.1,"trend_up,macd_bullish"
20230911,,,,167030.0,166000.0,6564663.0,1096487457400.0,9319.0,151286.5,145489.4,142029.75,162287.16068009252,153885.5013471586,8401.659332933923,6129.192862709043,65.37767823349401,,10381056.2,"trend_up,macd_bullish"
20230912,,,,166440.0,165640.0,5946716.0,989774443020.0,7854.0,152821.5,145602.4,142390.7,162926.05903700137,154815.46421033202,8110.594826669345,6525.473255501103,64.50639466759162,,10364060.5,"trend_up,macd_bullish"
20230913,,,,166780.0,166990.0,5469963.0,912282081800.0,7703.0,154497.5,145649.8,142758.35,163518.97303130885,155701.7261206778,7817.2469106310455,6783.827986527092,64.79754319121474,,10403748.0,"trend_up,macd_bullish"
20230917,,,,172130.0,173300.0,11058985.0,1903545968490.0,13173.0,156444.0,145805.2,143167.35,164843.74641110748,156918.6352969239,7925.111114183586,7012.084612058392,69.09362110512461,,10807645.65,"trend_up,macd_bullish"
20230918,,,,170720.0,168700.0,5783465.0,987365498960.0,9295.0,158436.0,145977.0,143545.05,165747.78542478324,157940.95860826288,7806.826816520363,7171.033052950786,66.78049750808935,,10935519.45,"trend_up,macd_bullish"
20230919,,,,167600.0,165680.0,4181775.0,700853191490.0,7592.0,160286.5,146079.8,143892.9,166032.74151327813,158656.44315579894,7376.298357479187,7212.086113856467,61.84652892306837,,10948166.45,"trend_up,macd_bullish"
20230920,,,,165770.0,165000.0,3304766.0,547824358590.0,5733.0,162019.0,146184.0,144249.0,165992.3197420046,159183.37329240644,6808.946449598152,7131.458181004804,59.088912202078085,,10955299.75,"trend_up,macd_bearish"
20230923,,,,163580.0,162800.0,3151805.0,515586064490.0,6200.0,163722.5,146276.6,144584.8,165621.19362785004,159509.04934482079,6112.144283029251,6927.595401409694,55.87793913891685,,10924289.2,macd_bearish
20230925,,,,158880.0,156050.0,4184779.0,664859394780.0,8344.0,164907.0,146389.0,144899.5,164584.0869158731,159462.45309705628,5121.63381881683,6566.403084891122,49.64306512488409,,10663928.7,macd_bearish
20230926,,,,158420.0,158050.0,4182627.0,662592229280.0,7191.0,165596.0,146613.6,145217.45,163635.76585189262,159385.23434912617,4250.531502766447,6103.228768466187,49.0660160414366,,10110946.0,macd_bearish
20230927,,,,158850.0,159270.0,2481190.0,394127496680.0,5703.0,165730.0,146831.4,145532.0,162899.49418237066,159345.58736030202,3553.906822068646,5593.364379186679,49.655137220322466,,9438019.55,macd_bearish
20230930,,,,155950.0,154000.0,3741166.0,583453316170.0,7405.0,165471.5,147124.0,145834.45,161830.3412312367,159094.06237065,2736.2788605866954,5021.947275466682,45.80706118914152,,8772030.15,macd_bearish
20231001,,,,151330.0,150690.0,3580109.0,541777009080.0,7297.0,164962.5,147428.2,146120.05,160214.90411873875,158518.94663949075,1695.957479247998,4356.749316222946,40.43145451715807,,8215844.3,macd_bearish
20231002,,,,152100.0,152800.0,3316087.0,504371227880.0,5922.0,164505.5,147628.4,146409.3,158966.45733124047,158043.46911063956,922.9882206009061,3669.997097098538,41.66028725685684,,7901031.35,macd_bearish
20231004,,,,152640.0,151450.0,2581287.0,394006926930.0,5368.0,164042.0,147840.6,146697.9,157993.15620335733,157643.21213948107,349.94406387626077,3005.9864904540823,42.55526802564108,,7345105.35,macd_bearish
20231007,,,,146550.0,145190.0,5288916.0,775102425490.0,9695.0,163093.5,148192.8,146954.9,156232.67063361005,156821.49272174173,-588.8220881316811,2287.02477473693,35.871684182073935,,6699234.65,macd_bearish
20231008,,,,139270.0,139950.0,6940009.0,966515175320.0,9889.0,161463.5,148440.0,147176.4,153623.02899767004,155521.38214976084,-1898.3531520908,1449.949189371384,29.838670513391122,,5792038.95,"rsi_oversold,macd_bearish"
20231009,,,,142130.0,142900.0,7723479.0,1097700826480.0,10056.0,159781.0,148672.6,147412.5,151854.8706903362,154529.42791644522,-2674.5572261090274,625.0479062753018,34.49933247922981,,5402995.4,macd_bearish
20231010,,,,145490.0,148050.0,8190778.0,1191685873220.0,9537.0,158519.0,148957.8,147666.25,150875.65981489985,153859.84066337522,-2984.180848475371,-96.79784467483273,39.57749341710264,,5291382.05,macd_bearish
20231011,,,,145920.0,143760.0,4119875.0,601157292550.0,7126.0,157379.0,149284.8,147924.25,150113.25061260758,153271.70431794,-3158.4537053324166,-709.1290168063496,40.216282540548725,,5089622.0,macd_bearish
20231014,,,,141750.0,140310.0,4503963.0,638423599550.0,6258.0,156115.0,149539.0,148170.1,148826.59667220642,152418.24473883334,-3591.64806662692,-1285.6328267704637,36.21748557597215,,4986587.0,macd_bearish
20231015,,,,142060.0,143400.0,4641729.0,659397876030.0,6978.0,154896.0,149901.6,148434.9,147785.58179955927,151650.9673507716,-3865.3855512123264,-1801.5833716588363,36.7212133483148,,4921337.65,macd_bearish
20231016,,,,147800.0,151850.0,7491803.0,1107315202430.0,10036.0,153947.0,150345.8,148718.5,147787.79998424245,151365.7105099737,-3577.9105257312476,-2156.8488024733188,45.33062117950256,,5022429.65,macd_bearish
20231017,,,,151530.0,149380.0,8971569.0,1359435222760.0,10646.0,152917.0,150743.4,149016.0,148363.52306358976,151377.8801018275,-3014.3570382377366,-2328.350449626202,50.083341574820686,,4918058.85,macd_bearish
20231018,,,,146880.0,147000.0,5767156.0,847099595700.0,6981.0,151725.0,150929.2,149277.25,148135.2887461144,151044.70379798842,-2909.415051874006,-2444.563370075763,44.848809667382206,,4917243.4,macd_bearish
20231021,,,,150450.0,153110.0,9568312.0,1439546860160.0,10479.0,150867.5,151199.8,149552.4,148491.3981697891,151000.65166480409,-2509.253495014971,-2457.501395063605,49.23557099518929,,5186570.25,"trend_down,macd_bearish"
20231022,,,,152260.0,150240.0,9144638.0,1392405075190.0,10238.0,150192.0,151503.0,149843.6,149071.18306674462,151093.93672667045,-2022.753659925831,-2370.55184803605,51.348478961955784,,5478563.85,macd_bullish
20231023,,,,147870.0,147110.0,6480157.0,958222944180.0,8049.0,149406.5,151766.8,150107.75,148886.38567186083,150855.12659876895,-1968.7409269081254,-2290.1896638104654,46.313482786201014,,5644981.45,"trend_down,macd_bullish"
20231024,,,,145760.0,144920.0,4988643.0,727157762280.0,6996.0,148750.5,151944.4,150366.65,148405.40326080532,150477.70981367497,-2072.306552869646,-2246.6130416223014,44.076408629866755,,5685174.65,"trend_down,macd_bullish"
20231025,,,,145820.0,145570.0,3082745.0,449539989070.0,5456.0,148120.5,152256.6,150628.65,148007.64891298913,150132.69427192127,-2125.0453589321405,-2222.299505084269,44.15900853309512,,5630180.55,"trend_down,macd_bullish"
20231028,,,,137040.0,135950.0,8227780.0,1127534816980.0,10726.0,147030.0,152310.0,150845.0,146320.3183109908,149162.86506659377,-2842.5467556029616,-2346.3489551880075,35.82118993453858,,5917510.05,"trend_down,macd_bearish"
20231029,,,,140640.0,142420.0,7411747.0,1042360516720.0,9411.0,146264.5,152408.0,151064.2,145446.423186223,148531.54172832757,-3085.118542104581,-2494.102872571322,40.76019442428672,,6101039.1,"trend_down,macd_bearish"
20231030,,,,144430.0,143290.0,6798908.0,981965351170.0,8292.0,145919.5,152631.4,151302.5,145290.05038834253,148227.72382252553,-2937.6734341830015,-2582.816984893658,45.51412749111599,,6261979.05,"trend_down,macd_bearish"
20231031,,,,141180.0,139030.0,5679287.0,801776260070.0,8617.0,145373.5,152791.0,151528.3,144657.73494398216,147705.67020604215,-3047.9352620599966,-2675.8406403269264,42.37386231074761,,6380139.05,"trend_down,macd_bearish"
20231101,,,,138560.0,139700.0,6217531.0,861475943990.0,9248.0,144669.5,152944.6,151721.3,143719.6218756772,147028.21315374275,-3308.591278065549,-2802.390767874651,39.97913478179407,,6561951.25,"trend_down,macd_bearish"
20231104,,,,144670.0,145590.0,8331526.0,1205288986600.0,10606.0,144575.5,153226.2,151965.75,143865.83389480377,146853.53069790994,-2987.6968031061697,-2839.451974920955,47.439230092418,,6714081.75,macd_bearish
20231105,,,,145680.0,146130.0,8843873.0,1288331306370.0,10773.0,144896.0,153517.4,152217.85,144144.93637252628,146766.60249806478,-2621.666125538497,-2795.8948050444633,48.577025472148094,,6809274.95,macd_bullish
20231106,,,,148000.0,148500.0,9082694.0,1344254702430.0,9834.0,145189.5,153887.2,152465.15,144738.0230844453,146857.9652759859,-2119.9421915405837,-2660.7042823436873,51.1907275113911,,6877235.7,macd_bullish
20231107,,,,149980.0,150010.0,10629455.0,1594233468980.0,11548.0,145414.0,154183.0,152696.3,145544.48107145372,147089.22710739434,-1544.746035940625,-2437.512633063075,53.36911162099151,,6999169.55,macd_bullish
20231108,,,,148080.0,146800.0,7375039.0,1092070343630.0,9759.0,145522.0,154251.8,152921.85,145934.56090661467,147162.61769203178,-1228.0567854171095,-2195.621463533882,51.01616006088537,,7161927.75,macd_bullish
20231111,,,,147530.0,146490.0,5026483.0,741567100810.0,7472.0,145811.0,154079.0,153136.95,146180.0130748278,147189.83119632571,-1009.8181214979268,-1958.4607951266912,50.32449441522796,,7188053.75,macd_bullish
20231112,,,,146770.0,146700.0,4228957.0,620684944240.0,5907.0,146046.5,153792.0,153332.0,146270.78029408504,147158.73258919048,-887.9522951054387,-1744.3590951224407,49.32925272226826,,7167415.15,macd_bullish
20231113,,,,147190.0,146190.0,5604347.0,824898277360.0,7280.0,146016.0,153505.6,153525.1,146412.19871037966,147161.04869369487,-748.8499833152164,-1545.2572727609959,49.91870020084274,,7073042.35,macd_bullish
20231114,,,,144660.0,143800.0,3625145.0,524408537490.0,6334.0,145672.5,153174.0,153687.8,146142.62967801356,146975.78582749527,-833.1561494817142,-1402.8370481051395,46.41593652917031,,6805721.15,"trend_down,macd_bullish"
20231115,,,,143560.0,143100.0,3101448.0,445230583030.0,6172.0,145506.5,152807.0,153846.45,145745.30203524226,146722.76465508822,-977.4626198459591,-1317.7621624533035,44.93944117984361,,6672435.75,"trend_down,macd_bullish"
20231118,,,,142050.0,141440.0,2553692.0,362752912210.0,5455.0,145086.5,152337.6,153996.55,145176.79402982036,146376.6339398965,-1199.8399100761453,-1294.177711977872,42.92105484101433,,6321704.75,"trend_down,macd_bullish"
20231119,,,,142360.0,141690.0,2934756.0,417806384060.0,5482.0,144591.5,151747.4,154148.2,144743.4411021557,146079.1054999042,-1335.6643977485073,-1302.4750491319992,43.48227176243718,,6011210.65,"trend_down,macd_bearish"
20231120,,,,140640.0,140410.0,2827969.0,397722515370.0,5766.0,144230.0,151044.6,154281.0,144112.1424710548,145676.2087962076,-1564.0663251527876,-1354.7933043361568,41.06945052224918,,5828601.25,"trend_down,macd_bearish"
20231121,,,,141370.0,142600.0,2932141.0,414520038060.0,5252.0,144010.5,150457.4,154415.25,143690.27439858482,145357.2303668589,-1666.9559682740655,-1417.2258371237385,42.527106638597644,,5725776.15,"trend_down,macd_bearish"
20231122,,,,142490.0,142350.0,3254896.0,463781841270.0,5119.0,143844.0,149932.8,154541.55,143505.61679880254,145144.84293227675,-1639.226133474207,-1461.6258963938321,44.783742082957865,,5734383.7,"trend_down,macd_bearish"
20231125,,,,141660.0,141000.0,2239893.0,317310353530.0,4909.0,144075.0,149425.4,154662.3,143221.6757528329,144886.7064187748,-1665.0306659418857,-1502.3068503034428,43.42303917383517,,5434989.35,"trend_down,macd_bearish"
20231126,,,,141410.0,141840.0,1864604.0,263678209520.0,4730.0,144113.5,148924.8,154773.45,142942.95640624323,144629.17260997664,-1686.2162037334056,-1539.0887209894354,42.9992494631005,,5157632.2,"trend_down,macd_bearish"
20231127,,,,141030.0,140580.0,1807312.0,254887232830.0,4302.0,143943.5,148409.8,154885.2,142648.65542066735,144362.56723145983,-1713.9118107924878,-1574.053338950046,42.32311038026531,,4908052.4,"trend_down,macd_bearish"
20231128,,,,141910.0,143640.0,4353470.0,617818306450.0,6930.0,143980.0,147805.4,155009.25,142535.01612518006,144180.89558468503,-1645.8794595049694,-1588.418563061031,44.49959246164323,,4841761.55,"trend_down,macd_bearish"
20231129,,,,145070.0,146230.0,9942723.0,1442354244580.0,12987.0,144305.5,147292.4,155167.35,142925.0136443831,144246.75517100465,-1321.7415266215394,-1535.0831557731326,51.56733505593926,,5028021.15,macd_bullish
20231202,,,,148330.0,147130.0,8891462.0,1318881767490.0,11949.0,144488.5,146907.0,155347.5,143756.55000678572,144549.21775093026,-792.6677441445354,-1386.6000734474133,57.57034730796583,,5056017.95,macd_bullish
20231203,,,,148330.0,147130.0,0.0,0.0,0.0,144621.0,146558.2,155550.95,144460.15769804944,144829.2756953058,-369.11799725636956,-1183.1036582092045,57.57034730796583,,4613824.3,macd_bullish
20231204,,,,141550.0,140740.0,11671617.0,1652086929610.0,13381.0,144298.5,146117.6,155725.3,144012.44112911876,144586.36638454243,-573.9252554236737,-1061.2679776520984,44.32035668363982,,4743270.45,"trend_down,macd_bullish,volume_spike"
20231205,,,,142340.0,141630.0,10383659.0,1478040701720.0,12365.0,143916.5,145786.8,155895.25,143755.14249386973,144419.96887457633,-664.826380706596,-981.979658262998,45.88325411107759,,4730980.65,"trend_down,macd_bullish,volume_spike"
20231206,,,,143270.0,142720.0,12335456.0,1767297765620.0,13430.0,143676.0,145483.8,156062.15,143680.50518712055,144334.78599497807,-654.2808078575181,-916.4398881819021,47.74285709323394,,4979001.5,"trend_down,macd_bullish,volume_spike"
20231209,,,,142480.0,141700.0,6592909.0,939364228430.0,8860.0,143423.5,145156.4,156227.8,143495.81208140968,144197.3944397945,-701.582358384825,-873.4683822224868,46.287787359380324,,5057322.8,"trend_down,macd_bullish"
20231210,,,,142520.0,142850.0,6057603.0,863336232940.0,8406.0,143211.0,144887.8,156390.8,143345.6871458082,144073.1429998097,-727.4558540015132,-844.2658765782921,46.376901145089704,,5148755.1,"trend_down,macd_bullish"
20231211,,,,143140.0,142970.0,10722382.0,1534828808550.0,53898.0,143008.5,144724.0,156537.05,143314.04296953,144004.02129612007,-689.9783265900624,-813.4083665806462,47.821929105377144,,5404656.85,macd_bullish
20231212,,,,142460.0,141890.0,4245115.0,604772541490.0,6733.0,142898.5,144531.2,156668.95,143182.65174344846,143889.64934825932,-706.9976048108656,-792.1262142266902,46.34674742600196,,5435655.35,"trend_down,macd_bullish"
20231213,,,,141130.0,141330.0,3344856.0,472063897330.0,6028.0,142777.0,144301.0,156791.35,142866.85916753332,143685.2308780179,-818.3717104845855,-797.3753134782694,43.519097073626526,,5447825.75,"trend_down,macd_bearish"
20231216,,,,142270.0,143070.0,6521847.0,927833339870.0,8251.0,142788.0,144215.4,156911.6,142775.0346802205,143580.39896112768,-805.3642809071753,-798.9731069640507,46.53037918011587,,5646233.5,"trend_down,macd_bearish"
20231218,,,,145610.0,146220.0,15725185.0,2289739373190.0,16686.0,142950.5,144342.2,157049.45,143211.1831909558,143730.73977882194,-519.5565878661291,-743.0898031444664,54.22981311944953,,6285754.95,"macd_bullish,volume_spike"
20231219,,,,148560.0,146700.0,16072087.0,2387598668880.0,23340.0,143346.5,144470.8,157221.15,144034.0780846549,144088.46275816846,-54.38467351355939,-605.348777218285,59.74356520940949,,6947960.85,"macd_bullish,volume_spike"
20231220,,,,147180.0,146550.0,7094808.0,1044188348260.0,8706.0,143637.0,144504.6,157384.25,144518.06607163107,144317.46551682265,200.6005548084213,-444.1589108129438,56.325269856065134,,7156094.2,macd_bullish
20231223,,,,147140.0,146820.0,5401785.0,794810648920.0,7879.0,143869.5,144529.0,157509.1,144921.44052214938,144526.54214520616,394.8983769432234,-276.34745326171037,56.22485167379138,,7263438.65,macd_bullish
20231224,,,,145960.0,145290.0,3609583.0,526851197080.0,6646.0,144084.5,144613.2,157594.75,145081.21890335716,144632.72420852422,448.49469483294524,-131.37902364277926,53.21103073715422,,7331923.15,macd_bullish
20231225,,,,145740.0,145790.0,4882804.0,711604520980.0,7787.0,144301.0,144686.8,157680.8,145182.5698413022,144714.74463752244,467.8252037797647,-11.538178158270469,52.64444319573376,,7482833.15,macd_bullish
20231226,,,,143780.0,143320.0,4081577.0,586835275390.0,6935.0,144438.5,144606.4,157697.55,144966.78986571723,144645.50429400225,321.2855717149796,55.026571816379544,47.76476616023367,,7596546.4,"trend_down,macd_bullish"
20231227,,,,144140.0,144800.0,3524527.0,508009600520.0,6941.0,144550.0,144458.6,157674.85,144839.59142483765,144608.05953148357,231.53189335408388,90.32763612392041,48.7052313609724,,7555099.25,macd_bullish
20231230,,,,144920.0,144150.0,4322501.0,626408038880.0,7704.0,144542.5,144419.4,157668.15,144851.9619748626,144631.16623285515,220.7957420074672,116.42125730062978,50.773262282884744,,7274088.15,"trend_up,macd_bullish"
20231231,,,,143810.0,144130.0,3234337.0,465114405020.0,5800.0,144316.5,144286.6,157648.35,144691.66013257604,144570.3391044955,121.32102808053605,117.40121145661104,47.81868956826628,,6991231.9,macd_bullish
20240101,,,,143490.0,143150.0,2448297.0,351312477450.0,5908.0,144074.5,144111.2,157652.3,144506.78934294896,144490.31398564397,16.475357304996578,97.21604062628815,46.97010941731543,,7113646.75,"trend_down,macd_bearish"
20240102,,,,142160.0,141790.0,3227188.0,458764039350.0,6387.0,144105.0,143997.0,157681.9,144145.74482864913,144317.6981348555,-171.9533062063856,43.3821712597534,43.513829924695905,,6691425.3,macd_bearish
20240103,,,,142140.0,142710.0,3031934.0,430958417710.0,5818.0,144095.0,143924.6,157706.6,143837.16870116463,144156.38716190323,-319.2184607386007,-29.137955139917423,43.462038195668654,,6323839.05,macd_bearish
20240106,,,,142260.0,142700.0,3205598.0,456024671050.0,6179.0,144044.5,143853.4,157752.8,143594.52736252392,144015.9140387993,-421.38667627537507,-107.58769936700895,43.8935392956436,,5867346.15,macd_bearish
20240107,,,,142480.0,142030.0,2923267.0,416509582460.0,5026.0,144044.5,143962.2,157779.5,143423.06161444332,143902.14262851787,-479.0810140745598,-181.88636230851913,44.72642504568698,,5683864.05,macd_bearish
20240108,,,,144170.0,143740.0,7502233.0,1081572454560.0,9892.0,144127.0,144032.8,157785.25,143537.97521222127,143921.98391529435,-384.00870307307923,-222.31083046143115,50.77194851574537,,5756095.55,"trend_up,macd_bearish"
20240109,,,,144820.0,145450.0,6336152.0,917605923410.0,7819.0,144211.0,144040.6,157810.1,143735.20979495643,143988.50362527254,-253.29383031610632,-228.5074304323662,52.90547535254512,,5536784.05,"trend_up,macd_bearish"
20240110,,,,146300.0,146890.0,6740638.0,986133553370.0,9146.0,144403.0,144143.0,157825.2,144129.79290342468,144159.72557895607,-29.932675531395944,-188.79247945217213,57.429521608420174,,5661560.2,"trend_up,macd_bullish"
20240113,,,,148350.0,147960.0,8504078.0,1261572633460.0,11809.0,144764.0,144338.8,157839.25,144779.05553366704,144470.11627681117,308.93925685586873,-89.24613219056394,62.765122940538745,,5919521.3,"trend_up,macd_bullish"
20240114,,,,150300.0,150020.0,11188307.0,1681560824300.0,12171.0,145165.5,144451.4,157839.5,145628.4316054106,144901.95951556592,726.4720898446685,73.89751221648255,67.00184464983163,,6152844.3,"trend_up,macd_bullish"
20240115,,,,147740.0,146530.0,5750512.0,849594563040.0,8582.0,145272.0,144492.6,157773.45,145953.28828150127,145112.18473663513,841.1035448661423,227.33871874641454,57.717015490747535,,5654110.65,"trend_up,macd_bullish"
20240116,,,,145760.0,145920.0,6150883.0,896531138310.0,6248.0,145132.0,144447.8,157673.45,145923.55162280877,145160.17105243995,763.3805703688122,334.5470890708941,51.74445098140751,,5158050.45,"trend_up,macd_bullish"
20240117,,,,146040.0,145850.0,2931208.0,428086246600.0,4363.0,145075.0,144369.0,157565.6,145941.46675776126,145225.34356707404,716.1231906872126,410.8623093941578,52.493121960925826,,4949870.45,"trend_up,macd_bullish"
20240120,,,,139580.0,136270.0,17525002.0,2446217932810.0,23874.0,144697.0,144199.0,157387.35,144962.77956425952,144807.16996951302,155.6095947464928,359.81176646462484,37.88801454530833,,5556031.3,"macd_bearish,volume_spike"
20240121,,,,137660.0,139350.0,10571552.0,1455308670490.0,12624.0,144282.0,144001.6,157185.8,143839.2750159119,144277.74997177132,-438.4749558594194,200.154421999816,34.789824954749335,,5904129.75,macd_bearish
20240122,,,,137620.0,136990.0,5465901.0,752238771250.0,8629.0,143876.0,143818.6,156976.45,142882.46347500238,143784.58330719566,-902.1198321932752,-20.30042883880222,34.72611522088444,,5933284.6,macd_bearish
20240123,,,,134410.0,135550.0,7678581.0,1032098057010.0,10630.0,143407.5,143563.0,156746.3,141579.00755577124,143090.16972888485,-1511.162173113611,-318.472777693764,29.981163908864417,,6113134.8,"trend_down,rsi_oversold,macd_bearish"
