date,close,return_1d,sma5,sma20,sma50,ema12,ema26,rsi14,macd,macd_signal,atr14,volume_ratio20,roc20,drawdown_60,breakout_up20,breakout_down20,composite_score,prediction,future_return_5d,prediction_correct
20230502,199520.0,0.015162307927139462,194206.0,183682.5,157664.6,188928.29587445312,178279.88554145838,81.20674725083367,10648.41033299474,10525.93087589047,2710.3043151446254,0.9004070072384932,0.11159396066633231,0.0,True,False,4,UP,-0.04375501202886933,False
20230503,197700.0,-0.009121892542101051,196490.0,184545.5,159340.8,190277.78881684496,179718.41253838738,77.21806977709527,10559.376278457581,10532.619956403893,2646.711149777152,0.6865805006718211,0.09565506539569935,-0.009121892542101051,False,False,3,UP,-0.04881133029843199,False
20230506,207010.0,0.04709155285786548,199648.0,186004.5,161159.4,192851.97515271496,181740.01160961794,82.0696968782971,11111.963543097023,10648.48867374252,3122.6603533644984,2.0782379584238546,0.16408929876848677,0.0,True,False,5,UP,-0.1332302787304961,False
20230507,200590.0,-0.031012994541326555,200272.0,187178.5,162838.2,194042.44051383573,183136.30704594252,70.86280313433238,10906.133467893203,10700.017632572657,3358.184613838463,1.345863277830666,0.13257297724577954,-0.031012994541326555,False,False,3,UP,-0.034398524353158155,False
20230508,183840.0,-0.0835036641906376,197732.0,187650.5,164150.6,192472.83428093794,183188.4324499468,51.21336279531166,9284.401830991148,10416.894472256356,4314.742855707144,0.7870251605094795,0.0541284403669724,-0.11192696005023917,False,False,0,NEUTRAL,0.05575500435161018,
20230509,190790.0,0.037804612706701546,195986.0,188275.0,165605.6,192213.93669925517,183751.5115277285,56.591824340264665,8462.425171526673,10026.00061211042,4502.97550887092,1.4740204458352106,0.0700504767246215,-0.07835370271967534,False,False,2,UP,0.031500602756957985,True
20230510,188050.0,-0.014361339692856023,194056.0,188831.0,167082.2,191573.3310532159,184069.9180812301,54.06139133151086,7503.412971985788,9521.483084085494,4377.048686808711,0.9672682245763796,0.06284971457638622,-0.0915897782715811,False,False,0,NEUTRAL,0.032172294602499374,
20230513,179430.0,-0.04583887264025521,188540.0,188931.0,168379.6,189705.12627579804,183726.22044558346,46.94909616350034,5978.905830214586,8812.967633311313,4680.116637750946,1.015014420295025,0.01127205094967021,-0.1332302787304961,False,False,0,NEUTRAL,0.08426684500919568,
20230514,193690.0,0.07947388953909607,187160.0,189899.5,169810.0,190318.1837718291,184464.27819035505,57.0222068817927,5853.905581474042,8221.15522294386,5364.394020768736,1.2604367689996179,0.11111748508490127,-0.06434471764649052,False,False,2,UP,0.018121740926222207,True
20230515,194090.0,0.002065155661107987,189210.0,190567.0,171115.2,190898.4631915477,185177.29462069913,57.26731413300134,5721.16857084856,7721.157892524801,5009.794447856683,1.5330897483515327,0.07386300763527709,-0.06241244384329259,False,False,3,UP,0.015559791849142135,True
20230517,196800.0,0.013962594672574546,190412.0,191354.0,172480.6,191806.3919313096,186038.23575990662,58.974421155306196,5768.156171402981,7330.557548300438,4845.52341586692,1.2113193021073845,0.08693250856069801,-0.049321288826626786,False,False,2,UP,0.052134146341463516,True
20230520,194100.0,-0.013719512195121908,191622.0,191977.5,173554.0,192159.25471110814,186635.403481395,56.55051244160175,5523.851229713124,6969.216284582975,4692.2717433049975,0.8570304333668893,0.06865605902108673,-0.06236413699821264,False,False,2,UP,0.026532715095311632,True
20230521,194550.0,0.0023183925811436357,194646.0,192427.0,174471.4,192527.06167862995,187221.66989018058,56.86869662549974,5305.391788449371,6636.451385356255,4389.252333068926,0.9891259510991889,0.04844794136667385,-0.06019032896961496,False,False,2,UP,-0.021074273965561607,False
20230522,197200.0,0.013621177075302082,195348.0,193021.0,175490.2,193245.97526653303,187960.8054538709,58.78290559104028,5285.1698126621195,6366.195070817428,4265.020023564003,0.8046578415133558,0.06410533131879981,-0.04738901502342885,False,False,2,UP,-0.026876267748478733,False
20230523,197110.0,-0.0004563894523326173,195952.0,193626.5,176477.0,193840.44061014333,188638.523568399,58.68764248298945,5201.917041744338,6133.339465002811,3966.804307595146,0.776174828635204,0.06545945945945952,-0.047823776629148385,False,False,2,UP,-0.03135305159555579,False
20230524,207060.0,0.05047942773070879,198004.0,194652.0,177764.2,195874.21897781358,190003.07737814722,65.36950649633035,5871.141599666356,6080.899891935521,4394.175428481207,1.5464652499606935,0.10994371482176368,0.0,True,False,4,UP,-0.10320679996136384,False
20230527,199250.0,-0.037718535690138166,199034.0,195300.5,179024.4,196393.5699043038,190688.0346093956,57.50715950098686,5705.535294908186,6005.826972530054,4638.162897875406,0.5413816975315099,0.06962636890702179,-0.037718535690138166,False,False,2,UP,-0.07468005018820578,False
20230528,190450.0,-0.044165621079046424,198214.0,195262.0,180089.4,195479.1745344109,190670.40241610704,50.18311553648823,4808.772118303867,5766.416001684817,4935.436976598591,0.47851215274076375,-0.004026775441899333,-0.08021829421423743,False,False,0,NEUTRAL,-0.03029666579154633,
20230529,191900.0,0.007613546862693665,197154.0,194983.5,181267.0,194928.5322983477,190761.48371861762,51.284071687317144,4167.0485797300935,5446.542517293873,4686.477192555835,0.3032602821380475,-0.028206816225249454,-0.07321549309378927,False,False,0,NEUTRAL,-0.053778009379885305,
20230530,190930.0,-0.005054715997915626,195918.0,194703.0,182342.8,194313.3734832173,190773.9664061274,50.48035265191337,3539.4070770898834,5065.1154292530755,4421.014535944704,0.4835568709720509,-0.02854380787625932,-0.07790012556746839,False,False,0,NEUTRAL,-0.1065835646572042,
20230531,185690.0,-0.027444613209029467,191644.0,194011.5,183196.2,192986.7006396454,190397.3763019698,46.262467191902225,2589.3243376755854,4569.957210937578,4479.51349766294,0.4412813510219057,-0.06931635926222934,-0.10320679996136384,False,False,0,NEUTRAL,-0.08756529700037696,
20230603,184370.0,-0.007108621896709577,188668.0,193345.0,184086.6,191661.05438739224,189950.90398330538,45.237065212733626,1710.1504040868604,3997.995849567434,4253.833962115587,0.2869985486125379,-0.06742539200809305,-0.10958176373997874,False,False,0,NEUTRAL,-0.1243694744264251,
20230606,184680.0,0.0016814015295329998,187514.0,192228.5,184914.6,190587.04602010112,189560.4666512087,45.54234408646972,1026.5793688924168,3403.712553432431,3972.131536250188,0.517909890034086,-0.1078691850635235,-0.10808461315560702,False,False,-2,DOWN,-0.10878275936755466,True
20230607,181580.0,-0.016785791639592818,185450.0,191278.0,185635.4,189201.34663239325,188969.32097334138,42.96311183977538,232.0256590518693,2769.3751745563186,3909.836426518032,0.6134041212805054,-0.09477042723964302,-0.1230561189993239,False,False,-2,DOWN,-0.07968939310496748,True
20230610,170580.0,-0.06057935896023792,181380.0,190615.0,186042.0,186336.52407356355,187607.14904939017,35.319403538929606,-1270.6249758266204,1961.3751444797308,4416.276681766744,0.6375506195359062,-0.07212793733681466,-0.176180817154448,False,True,-5,DOWN,-0.038574275999531005,True
20230611,169430.0,-0.00674170477195446,178128.0,189547.0,186211.6,183735.52036993837,186260.69356425016,34.6258207774347,-2525.173194311792,1064.0654767214264,4182.971204497691,0.7973755712837314,-0.1119555532260601,-0.18173476287066548,False,True,-5,DOWN,-0.05223396092781685,True
20230612,161440.0,-0.047158118396978144,173542.0,188216.5,186125.2,180305.4403130248,184422.12367060198,30.189931657050792,-4116.683357577189,27.915709861703363,4454.901832747856,0.8164195811750802,-0.14150491890454664,-0.220322611803342,False,True,-5,DOWN,0.005388999008919759,False
20230613,164590.0,0.019511892963330002,169524.0,187474.5,186064.8,177887.68026486714,182953.0774727796,33.79111582177511,-5065.397207912465,-990.7468736931303,4361.694558980153,1.0613187096024168,-0.0827063478793959,-0.20510963005892013,False,False,-4,DOWN,-0.0041314782186038235,True
20230614,167110.0,0.015310772221884594,166630.0,186145.5,185902.4,176229.57560873375,181779.51617849965,36.60841860918271,-5549.940569765895,-1902.5856129076833,4230.144947624428,0.6862625182543375,-0.1372295936806237,-0.19293924466338264,False,False,-4,DOWN,-0.018191610316557916,True
20230617,164000.0,-0.018610496080426087,165314.0,184641.0,185623.0,174348.10243815932,180462.51498009227,34.64889211174179,-6114.41254193295,-2744.9509987127367,4150.134594222683,0.5903152525307934,-0.1550311711061878,-0.20795904568724044,False,False,-4,DOWN,0.02378048780487796,False
20230618,160580.0,-0.020853658536585384,163544.0,182830.0,185244.8,172229.93283228864,178989.736092678,32.58342937807275,-6759.803260389366,-3547.921451048063,4097.982123206776,0.7872939544463048,-0.1840447154471545,-0.22447599729546996,False,True,-5,DOWN,0.07784281977830365,False
20230619,162310.0,0.010773446257317243,163718.0,181240.5,184882.2,170703.78931962885,177754.20008581295,34.703841710924564,-7050.410766184097,-4248.41931407527,3928.8405429777204,0.6423656580384053,-0.1637815558990211,-0.2161209311310731,False,False,-4,DOWN,0.035426036596636123,False
20230620,163910.0,0.009857679748629167,163582.0,179708.5,184603.8,169658.5909627629,176728.70378316013,36.68721139164716,-7070.112820397248,-4812.758015339667,3762.4947899078834,1.1998571482138858,-0.15749164739141608,-0.20839370230850962,False,False,-4,DOWN,-0.008297236288206888,True
20230621,164070.0,0.0009761454456713725,162974.0,178052.0,184343.0,168798.80773772244,175791.02202144457,36.89364188039586,-6992.214283722133,-5248.649269016159,3505.1737334858917,0.7666186538544045,-0.16800202839756595,-0.20762097942625324,False,False,-4,DOWN,-0.020296215030170095,True
20230624,167900.0,0.02334369476442988,163754.0,176591.5,184213.0,168660.52962422668,175206.50187170797,41.78657235396218,-6545.972247481288,-5508.113864709185,3528.375609665471,1.6032047815742663,-0.14819136522753795,-0.18912392543224188,False,False,-3,DOWN,-0.04860035735556878,True
20230625,173080.0,0.030851697438951664,166254.0,174892.5,184108.6,169340.44814357642,175048.9832145444,47.6935685098948,-5708.535070967977,-5548.198105960943,3646.3487804036517,1.7375918691420622,-0.16410702211919248,-0.16410702211919248,False,False,-3,DOWN,-0.07100762653108394,True
20230626,168060.0,-0.029003928819043234,167404.0,173333.0,183931.2,169143.45612148775,174531.28075420775,43.12641589464151,-5387.824632720003,-5516.123411312756,3744.466724660534,0.9181467412456807,-0.15653701380175655,-0.1883512025499855,False,False,-2,DOWN,-0.021718433892657374,True
20230627,162550.0,-0.032785909794121104,167132.0,171938.0,183633.6,168129.0782566435,173643.77847611828,38.741196733103436,-5514.700219474791,-5515.838772945162,3870.576244327639,0.672491598756217,-0.14649514308217382,-0.2149618468076886,False,False,-2,DOWN,0.011135035373731172,False
20230628,160740.0,-0.011135035373731172,166466.0,170380.0,183362.0,166992.29698639066,172687.94303344286,37.396003160487126,-5695.6460470522,-5551.80022776657,3723.3922268756646,0.5480152758810067,-0.1623762376237624,-0.22370327441321358,False,False,-4,DOWN,0.008647505288042812,False
20230701,159740.0,-0.006221226825930071,164834.0,168820.5,182942.0,165876.5589884844,171728.8361420767,36.639061854892205,-5852.277153592295,-5611.895612931715,3528.86421067026,0.4525725676056183,-0.1633582988529828,-0.22853279242731572,False,True,-5,DOWN,0.017027669963691094,False
20230702,160790.0,0.006573181419807117,162376.0,167575.5,182536.6,165094.01145179447,170918.55198340435,38.05682748617368,-5824.540531609877,-5654.424596667348,3351.8024813366696,0.6628238859994594,-0.13409445850611235,-0.22346179851250847,False,False,-4,DOWN,-0.0014304372162448065,True
20230703,164410.0,0.022513837925244085,161646.0,166577.5,182192.2,164988.77892074917,170436.4370216707,42.80821499444294,-5447.658100921515,-5613.071297518182,3370.959446955479,1.19631691674017,-0.10826056299831854,-0.2059789433014585,False,False,-2,DOWN,-0.03320965877987958,True
20230704,164360.0,-0.0003041177543945395,162008.0,165561.5,181768.2,164892.04370217238,169986.330575621,42.759427893725565,-5094.286873448611,-5509.314412704269,3133.7480578872305,0.8476039828263822,-0.11002815681178257,-0.2062204192021636,False,False,-2,DOWN,-0.06753467997079576,True
20230705,162130.0,-0.013567778048186874,162286.0,164589.0,181304.4,164467.11390183817,169404.38016261204,40.540290026540326,-4937.266260773875,-5394.904782318191,3069.194625181,0.6261849311559176,-0.10711532107060251,-0.21699024437361147,False,False,-2,DOWN,-0.09214827607475484,True
20230708,162460.0,0.002035403688398274,162830.0,164183.0,180853.6,164158.3271477092,168889.98163204818,41.028033836351824,-4731.654484338971,-5262.254722722348,2873.5378662395,0.5603548549083665,-0.04760229804197447,-0.21539650342895778,False,False,-2,DOWN,-0.08925273913578724,True
20230709,160560.0,-0.011695186507447941,162784.0,163739.5,180333.8,163604.73835575394,168272.94595560018,39.04226657385193,-4668.207599846239,-5143.445298147126,2803.999447222393,0.5163247976127757,-0.05235200377737115,-0.22457258765575194,False,False,-2,DOWN,-0.11983059292476328,True
20230710,158950.0,-0.01002740408570002,161692.0,163615.0,179787.2,162888.62476256103,167582.35736629646,37.390801568032245,-4693.732603735436,-5053.5027592647875,2718.7137724207932,0.5687695171604176,-0.015423686818632265,-0.23234811165845648,False,True,-3,DOWN,-0.14363007234979552,True
20230711,153260.0,-0.03579742057250712,159472.0,163048.5,179028.0,161407.29787601318,166521.44200583006,32.20589639125893,-5114.144129816879,-5065.631033375206,2930.948502962165,0.9026119451239178,-0.06883771796585458,-0.25982806915869794,False,True,-5,DOWN,-0.07288268302231504,True
20230712,147190.0,-0.039605898473182855,156484.0,162052.5,178022.4,159220.02127970345,165089.48333873152,27.780279976826833,-5869.462059028068,-5226.397238505779,3155.166467036296,1.1132002297195012,-0.11920292023218237,-0.2891432435042983,False,True,-4,DOWN,-0.035056729397377584,True
20230715,147960.0,0.0052313336503837515,153584.0,161250.5,177050.8,157487.71031359525,163820.6327210477,29.11105189335916,-6332.922407452454,-5447.702272295113,2984.797433676561,0.8221579685059287,-0.09780487804878046,-0.28542451463343954,False,False,-3,DOWN,-0.1285482562854826,True
20230716,141320.0,-0.0448769937821033,149736.0,160287.5,175886.8,155000.37026534983,162153.91918615528,24.857369726833625,-7153.54892080545,-5788.871601997181,3245.883331271092,0.9420171250822974,-0.11994021671441024,-0.31749251424707814,False,True,-4,DOWN,-0.10196716671384087,True
20230717,136120.0,-0.036795924143787184,145170.0,158978.0,174655.2,152095.69791683447,160225.48072792153,22.130198562180112,-8129.782811087061,-6257.053843815157,3385.463093323157,1.6618936940801836,-0.1613578953853737,-0.3426060079204095,False,True,-5,DOWN,-0.04128709961798416,True
20230718,142090.0,0.04385836027034973,142936.0,157887.0,173356.8,150556.35977578303,158882.11178511253,31.43138354401445,-8325.752009329502,-6670.7934769180265,3570.072872371503,2.2180196300942066,-0.1331218351534379,-0.31377378537621947,False,False,-3,DOWN,-0.07643043141670769,True
20230719,142030.0,-0.0004222675768879025,141904.0,156785.0,172185.6,149244.61211797025,157633.80720843753,31.390801564938158,-8389.195090467285,-7014.473799627878,3319.353381487824,1.940119218954332,-0.13433290668617048,-0.31406355645706563,False,False,-5,DOWN,-0.08772794480039425,True
20230722,128940.0,-0.09216362740266137,138100.0,154837.0,171087.6,146120.82563828252,155508.34000781254,24.08472142819643,-9387.514369530021,-7489.081913608307,4017.2567113815508,1.6533846590187293,-0.2320428826682549,-0.3772819472616633,False,True,-5,DOWN,0.000775554521482924,False
20230723,126910.0,-0.01574375678610207,135218.0,152528.5,169810.0,143165.31400162366,153389.94445167828,23.18355873818352,-10224.630450054625,-8036.191620897571,3875.309803425726,1.8823343407537492,-0.26675525768430786,-0.3870858688302907,False,True,-5,DOWN,-0.023481207154676498,True
20230724,130500.0,0.028287762981640485,134094.0,150650.5,168659.0,141216.80415522002,151694.39301081322,28.293360363075493,-10477.588855593203,-8524.471067836697,3854.93053175246,1.5108552111796598,-0.22349161013923602,-0.3697478991596639,False,False,-2,DOWN,-0.0376245210727969,True
20230725,131230.0,0.00559386973180076,131922.0,149084.5,167695.0,139680.37274672464,150178.51204704927,29.322896732356455,-10498.139300324634,-8919.204714334286,3631.7212080558556,1.0407247847564325,-0.1926791756382652,-0.3662223510093693,False,False,-3,DOWN,0.0032004876933628967,False
20230726,129570.0,-0.012649546597576777,129430.0,147526.0,166412.6,138124.93078569009,148651.9555991197,28.326914689866868,-10527.024813429627,-9240.768734153355,3490.883978909009,0.6690836000516671,-0.19391564016424034,-0.37423935091277893,False,False,-3,DOWN,0.06189704406884311,False
20230729,129040.0,-0.004090453036968422,129450.0,145991.0,165111.6,136727.24912635316,147199.21814733307,27.999910181381523,-10471.969020979916,-9487.008791518667,3279.3922661297943,0.6147960238857965,-0.19218730436960063,-0.3767989954602531,False,False,-3,DOWN,0.06106633601983891,False
20230730,123930.0,-0.03960012399256041,128854.0,144148.0,163654.2,134758.44156845266,145475.57235864174,25.00298414239002,-10717.130790189083,-9733.03319125275,3410.1499614062377,0.8206131487654658,-0.2292431121338392,-0.4014778325123153,False,True,-4,DOWN,0.10626966836117169,False
20230731,125590.0,0.01339465827483255,127872.0,142207.0,162284.0,133347.91209638302,144002.56699874235,27.70987192779006,-10654.654902359325,-9917.357533474067,3285.1392498772207,0.8873732398970929,-0.23611702451189098,-0.39346083260890563,False,False,-3,DOWN,0.07237837407436887,False
20230801,131650.0,0.048252249382912726,127956.0,140571.5,161026.0,133086.69485078563,143087.56203587254,36.69299331477743,-10000.867185086914,-9934.059463796637,3483.343589171705,1.956403627870805,-0.1990143587247506,-0.3641939534434463,False,False,-3,DOWN,0.0397265476642612,False
20230805,137590.0,0.04511963539688568,129560.0,139344.5,159833.8,133779.51102758784,142680.33521840052,44.03423052958525,-8900.82419081268,-9727.412409199846,3658.8190470880118,1.942820741282667,-0.1513600197372479,-0.3355066164396793,False,False,-1,NEUTRAL,-0.053637619013009674,
20230806,136920.0,-0.004869539937495504,131136.0,138067.5,158630.0,134262.6631771897,142253.6437207412,43.42257612936954,-7990.980543551501,-9380.126036070178,3445.331972296011,1.345525293731016,-0.15720792810537976,-0.3387423935091278,False,False,-2,DOWN,-0.018624014022787017,True
20230807,137100.0,0.0013146362839613346,133770.0,136894.5,157230.8,134699.17653454514,141871.89233401965,43.64904024499618,-7172.715799474507,-8938.643988751044,3212.0939742748674,0.9800505910270032,-0.1461136023916293,-0.33787308026658935,False,False,0,NEUTRAL,-0.009919766593727175,
20230808,134680.0,-0.017651349380014558,135588.0,135681.0,155939.4,134696.22629846126,141339.1595685367,41.25797368602315,-6642.933270075446,-8479.501845015926,3155.515833255234,0.6023744911780571,-0.15268952500786415,-0.34956051386071674,False,False,-2,DOWN,-0.010543510543510548,True
20230809,136880.0,0.01633501633501644,136634.0,134862.0,154868.0,135032.19148331336,141008.8514523488,44.24796344700381,-5976.659969035449,-7978.933469819831,3087.264702308432,0.807856810250407,-0.10687720214015395,-0.3389355742296919,False,False,0,NEUTRAL,-0.02688486265341905,
20230812,130210.0,-0.048728813559322015,135158.0,134013.0,153634.2,134290.31587049592,140208.9365299526,37.94228157011276,-5918.620659456676,-7566.870907747199,3343.174366429258,0.5498896865965125,-0.11536109790067262,-0.3711484593837535,False,False,-2,DOWN,0.005145534137163121,False
20230813,134370.0,0.03194839106059444,134648.0,133333.5,152503.0,134302.5749673427,139776.42271291907,43.36339121740517,-5473.847745576379,-7148.266275313035,3401.519054541454,1.1229792505387755,-0.09184914841849146,-0.35105766444508835,False,False,0,NEUTRAL,-0.028131279303415968,
20230814,135740.0,0.010195728213142852,134376.0,133054.5,151504.0,134523.7172800592,139477.428437888,45.06535619706157,-4953.711157828802,-6709.355251816189,3256.410550645636,0.7146503521119115,-0.03948485706198701,-0.34444122476576833,False,False,0,NEUTRAL,-0.03403565640194495,
20230815,133260.0,-0.01827022248416088,134092.0,132911.5,150481.8,134329.29923697317,139016.87818322965,42.57140929518974,-4687.578946256486,-6304.999990704248,3200.952654170948,0.5469197176378376,-0.02101087275933,-0.35641842944074187,False,False,0,NEUTRAL,-0.028140477262494357,
20230816,133200.0,-0.0004502476361999408,133356.0,132467.0,149452.2,134155.56089282344,138585.99831780524,42.51011487712128,-4430.437424981792,-5930.087477559758,2976.5988931587376,0.3711663632705778,-0.06256597930888874,-0.3567082005215879,False,False,0,NEUTRAL,0.014939939939939917,
20230819,130880.0,-0.017417417417417425,133490.0,131909.5,148438.2,133651.6284477737,138015.18362759743,40.105590252135954,-4363.555179823743,-5616.781018012555,2929.6989722188277,0.4258868705164973,-0.07850454129409279,-0.3679126823143051,False,False,-2,DOWN,0.10513447432762835,False
20230820,130590.0,-0.002215770171149156,132734.0,131992.0,147638.4,133180.60868657773,137465.17002555318,39.80252075777676,-4284.5613389754435,-5350.337082205134,2741.149045631769,0.5420657291336528,0.012796649604467136,-0.3693132425383947,False,False,-2,DOWN,0.19588023585266856,False
20230821,131120.0,0.004058503713913808,131810.0,132202.5,146872.2,132863.59196556578,136995.15743106775,40.6847195426121,-4131.565465501975,-5106.5827588645025,2583.209828086642,0.46445774932317374,0.0331731148057679,-0.3419322459222083,False,False,-2,DOWN,0.228798047589994,False
20230822,129510.0,-0.012278828553996313,131060.0,132153.0,146233.6,132347.65474009412,136440.70132506275,38.82341853173887,-4093.0465849686298,-4903.875524085328,2513.6948403661677,0.580098127980377,-0.0075862068965517615,-0.325117248566962,False,False,-2,DOWN,0.24708516716855833,False
20230823,135190.0,0.043857617172419205,131458.0,132351.0,145645.6,132784.9386262335,136348.05678246552,47.88235498505794,-3563.118156232027,-4635.724050514668,2739.8594946257267,1.417715029692085,0.030176026823135027,-0.29551849921834283,False,False,0,NEUTRAL,0.1926917671425401,
20230826,144640.0,0.06990161994230348,134210.0,133104.5,145196.2,134608.79422219758,136962.27479857916,58.81050467265741,-2353.480576381582,-4179.275355688051,3219.1552450096033,2.1282036723458653,0.11630778729644198,-0.2424448750851097,True,False,2,UP,0.11939988938053103,True
20230827,156170.0,0.07971515486725655,139326.0,134461.0,145039.6,137925.90280339797,138385.0692579437,67.70753757568305,-459.166454545717,-3435.2535754595838,3812.787013223203,2.056616767585022,0.21024488530688168,-0.15897463514459587,True,False,4,UP,0.05987065377473266,True
20230828,161120.0,0.03169622846897613,145326.0,136320.5,145050.4,141494.22544902904,140069.1382017997,70.63964945436986,1425.0872472293267,-2463.185410921802,3894.0165122786884,2.0500740436687015,0.30008875978374894,-0.12757201646090532,True,False,5,UP,0.06672045680238337,True
20230829,161510.0,0.0024205561072492277,151726.0,138116.5,145034.4,144573.57537994764,141657.35018685157,70.86411602162633,2916.225193096063,-1387.3032901182291,3643.7296185444966,1.6790978360016562,0.2860100326459114,-0.12546025557721463,True,False,5,UP,0.0883536623119312,True
20230830,161240.0,-0.0016717231131199162,156936.0,139596.0,144981.0,147137.64070610955,143107.91683967737,70.46248042575587,4029.7238664321776,-303.89785880814793,3402.748931505604,1.1264143618614513,0.2247626281807824,-0.11201674193193079,False,False,3,UP,0.05885636318531384,True
20230902,161910.0,0.004155296452493129,160390.0,140812.0,144937.8,149410.31136670808,144500.66374044202,70.90318443885688,4909.647626266058,738.8112382066932,3207.552579255204,1.6182594829525507,0.1767570317610292,-0.06453663045990299,True,False,5,UP,0.04206040392810828,True
20230903,165520.0,0.02229633747143467,162260.0,142242.0,144890.2,151888.72500259915,146057.65161152038,73.2215184790075,5831.073391078768,1757.2636687811082,3236.298823594118,2.061930569195209,0.2088810984516507,-0.043679223480471485,True,False,5,UP,0.009122764620589585,True
20230904,171870.0,0.038363943934267786,164410.0,143980.5,144866.0,154962.76730989158,147969.67741807445,76.73322312842795,6993.08989181713,2804.428913388313,3458.7060504802525,2.5930496669155247,0.25361050328227575,-0.006990986826900802,True,False,5,UP,-0.03159364636062145,False
20230905,175780.0,0.022749752720079064,167264.0,146035.5,145020.4,158165.4184929852,150029.7013130319,78.5946346442968,8135.717179953295,3870.68656670131,3490.941332588806,1.5209621006068603,0.30516780516780506,0.0,True,False,5,UP,-0.05120036409147799,False
20230909,170730.0,-0.028729093184662657,169162.0,147728.0,145184.0,160098.43103252593,151563.05677132582,70.72461090518465,8535.374261200108,4803.6241056010695,3602.3026659753195,1.005193330183844,0.24729690239625945,-0.028729093184662657,False,False,3,UP,0.00820008200082012,True
20230910,168720.0,-0.011772974872605868,170524.0,149653.5,145343.6,161424.82625829114,152833.9414549313,67.81395041974787,8590.884803359833,5561.076245152823,3488.566761262797,0.773451184128501,0.2957530143614162,-0.04016384116509275,False,False,4,UP,0.011853959222380306,True
20230911,167030.0,-0.010016595542911344,170826.0,151286.5,145489.4,162287.16068009252,153885.5013471586,65.37767823349401,8401.659332933923,6129.192862709043,3360.097706886883,0.6323694693031332,0.24306020689141916,-0.04977813175560364,False,False,4,UP,0.003412560617853,True
20230912,166440.0,-0.0035322995869006,169740.0,152821.5,145602.4,162926.05903700137,154815.46421033202,64.50639466759162,8110.594826669345,6525.473255501103,3162.233584966391,0.5737824475262374,0.22616767349344324,-0.0531346000682672,False,False,4,UP,-0.004025474645517946,False
20230913,166780.0,0.0020427781783225463,167940.0,154497.5,145649.8,163518.97303130885,155701.7261206778,64.79754319121474,7817.2469106310455,6783.827986527092,2960.6454717545057,0.5257685018898959,0.25153834609034975,-0.05120036409147799,False,False,4,UP,-0.01918695287204697,False
20230917,172130.0,0.032078186832953604,168220.0,156444.0,145805.2,164843.74641110748,156918.6352969239,69.09362110512461,7925.111114183586,7012.084612058392,3131.3136523434696,1.0232556986173948,0.29226726726726726,-0.020764592103766022,False,False,4,UP,-0.07697670365421483,False
20230918,170720.0,-0.008191483181316461,168620.0,158436.0,145977.0,165747.78542478324,157940.95860826288,66.78049750808935,7806.826816520363,7171.033052950786,3008.3626771760787,0.5288697099798035,0.30440097799511,-0.028785982478097605,False,False,4,UP,-0.07204779756326152,False
20230919,167600.0,-0.01827553889409561,168734.0,160286.5,146079.8,166032.74151327813,158656.44315579894,61.84652892306837,7376.298357479187,7212.086113856467,3016.3367716635016,0.3819612187207841,0.2834060800980167,-0.04653544202980997,False,False,4,UP,-0.05220763723150357,False
20230920,165770.0,-0.010918854415274515,168600.0,162019.0,146184.0,165992.3197420046,159183.37329240644,59.088912202078085,6808.946449598152,7131.458181004804,2931.5984308303946,0.30165911252222927,0.26426174496644306,-0.056946182728410566,False,False,2,UP,-0.05923870422875066,False
20230923,163580.0,-0.01321107558665624,167960.0,163722.5,146276.6,165621.19362785004,159509.04934482079,55.87793913891685,6112.144283029251,6927.595401409694,2878.6271143425097,0.28851350804590564,0.2630684889197745,-0.06940493799067016,False,False,0,NEUTRAL,-0.0748869054896687,
20230925,158880.0,-0.028732118840934073,165310.0,164907.0,146389.0,164584.0869158731,159462.45309705628,49.64306512488409,5121.63381881683,6566.403084891122,3008.725177603759,0.3924237602976472,0.17523485464901256,-0.09614290590510866,False,False,0,NEUTRAL,-0.042673716012084584,
20230926,158420.0,-0.002895266868076507,162850.0,165596.0,146613.6,163635.76585189262,159385.23434912617,49.0660160414366,4250.531502766447,6103.228768466187,2826.6733792034906,0.41367316173976204,0.09527101769911495,-0.09875981340311757,False,False,0,NEUTRAL,-0.036485292261078106,
20230927,158850.0,0.0027143037495265254,161100.0,165730.0,146831.4,162899.49418237066,159345.58736030202,49.655137220322466,3553.906822068646,5593.364379186679,2655.4824235460983,0.2628930769697335,0.0171607863225971,-0.09631357378541361,False,False,0,NEUTRAL,-0.07743153918791312,
20230930,155950.0,-0.018256216556499893,159136.0,165471.5,147124.0,161830.3412312367,159094.06237065,45.80706118914152,2736.2788605866954,5021.947275466682,2672.947964721377,0.4264880462135666,-0.03208788480635549,-0.11281146888155646,False,True,-1,NEUTRAL,-0.10695735812760498,
20231001,151330.0,-0.02962487976915673,156686.0,164962.5,147428.2,160214.90411873875,158518.94663949075,40.43145451715807,1695.957479247998,4356.749316222946,2812.0231100984215,0.43575667567117843,-0.063030152931707,-0.13909432244851516,False,True,-1,NEUTRAL,-0.060794290623141456,
20231002,152100.0,0.005088217802154293,155330.0,164505.5,147628.4,158966.45733124047,158043.46911063956,41.66028725685684,922.9882206009061,3669.997097098538,2666.164316519963,0.4197030556017222,-0.056685685934011465,-0.1347138468540221,False,False,0,NEUTRAL,-0.04345825115055879,
